fecha,activo,particion,modelo,semilla,senal,retorno_futuro,precio_cierre,recompensa,rotacion
2023-12-05,BTC_USD,validacion,DQN,1,1,-0.0076105157033984,44080.6484375,-0.00758162905597561,0.0
2023-12-06,BTC_USD,validacion,DQN,1,1,-0.0104271600369865,43746.4453125,-0.010372985662227845,0.0
2023-12-07,BTC_USD,validacion,DQN,1,1,0.0199856832348002,43292.6640625,0.020186734148268843,0.0
2023-12-08,BTC_USD,validacion,DQN,1,1,-0.0596686466968369,44166.6015625,-0.05792335792051154,0.0
2023-12-11,BTC_USD,validacion,DQN,1,1,0.0049916781642923,41243.83203125,0.005004157345118234,0.0
2023-12-12,BTC_USD,validacion,DQN,1,1,0.0341627495710368,41450.22265625,0.03475299863154751,0.0
2023-12-13,BTC_USD,validacion,DQN,1,1,0.0031014611592039,42890.7421875,0.0031062756659134285,0.0
2023-12-14,BTC_USD,validacion,DQN,1,1,-0.0257616788095846,43023.97265625,-0.025432678020983326,0.0
2023-12-15,BTC_USD,validacion,DQN,1,1,0.0299796695117895,41929.7578125,0.03043358452271966,0.0
2023-12-18,BTC_USD,validacion,DQN,1,1,-0.0083165707186152,42623.5390625,-0.008282083715112564,0.0
2023-12-19,BTC_USD,validacion,DQN,1,1,0.0321647372447505,42270.52734375,0.032687613405284206,0.0
2023-12-20,BTC_USD,validacion,DQN,1,1,0.0049565656400486,43652.25,0.004968869731800649,0.0
2023-12-21,BTC_USD,validacion,DQN,1,1,0.0029305657871948,43869.15234375,0.002934864092908283,0.0
2023-12-22,BTC_USD,validacion,DQN,1,1,-0.0253744795398311,43997.90234375,-0.02505525320099548,0.0
2023-12-26,BTC_USD,validacion,DQN,1,1,0.0214623912043401,42520.40234375,0.021694364920222534,0.0
2023-12-27,BTC_USD,validacion,DQN,1,1,-0.0189384832630336,43442.85546875,-0.018760276947869064,0.0
2023-12-28,BTC_USD,validacion,DQN,1,1,-0.012474379352009,42627.85546875,-0.012396896798793898,0.0
2023-12-29,BTC_USD,validacion,DQN,1,1,0.017742604013605,42099.40234375,0.01790093905130137,0.0
2024-01-02,BTC_USD,validacion,DQN,1,1,-0.0480649535787553,44957.96875,-0.04692812036242188,0.0
2024-01-03,BTC_USD,validacion,DQN,1,1,0.0306073577182859,42848.17578125,0.031080578565324923,0.0
2024-01-04,BTC_USD,validacion,DQN,1,1,-0.0003900828451526,44179.921875,-0.0003900067727313959,0.0
2024-01-05,BTC_USD,validacion,DQN,1,1,0.0666242663558736,44162.69140625,0.06889378335779224,0.0
2024-01-08,BTC_USD,validacion,DQN,1,1,-0.0178454171064382,46970.50390625,-0.017687130611972347,0.0
2024-01-09,BTC_USD,validacion,DQN,1,1,0.0105220327519483,46139.73046875,0.010577584004972582,0.0
2024-01-10,BTC_USD,validacion,DQN,1,1,-0.0055742411475225,46627.77734375,-0.005558733892443162,0.0
2024-01-11,BTC_USD,validacion,DQN,1,1,-0.0788426288329936,46368.5859375,-0.07581464687080204,0.0
2024-01-12,BTC_USD,validacion,DQN,1,1,0.0150113645058064,42853.16796875,0.015124600939588142,0.0
2024-01-16,BTC_USD,validacion,DQN,1,0,-0.0095997128258615,43154.9453125,-0.0075,1.0
2024-01-17,BTC_USD,validacion,DQN,1,0,-0.0352539060043804,42742.65234375,-0.0,0.0
2024-01-18,BTC_USD,validacion,DQN,1,1,0.008599127738074,41262.05859375,0.0011362064423022147,1.0
2024-01-19,BTC_USD,validacion,DQN,1,1,-0.0503089102812547,41618.40625,-0.04906437466721812,0.0
2024-01-22,BTC_USD,validacion,DQN,1,1,0.0085235842579221,39507.3671875,0.008560013431039204,0.0
2024-01-23,BTC_USD,validacion,DQN,1,1,0.0057937057279857,39845.55078125,0.00581052170093098,0.0
2024-01-24,BTC_USD,validacion,DQN,1,1,-0.0035811572894929,40077.07421875,-0.0035747525934159427,0.0
2024-01-25,BTC_USD,validacion,DQN,1,1,0.0460765744948169,39933.80859375,0.04715459322091091,0.0
2024-01-26,BTC_USD,validacion,DQN,1,1,0.0293644157369146,41816.87109375,0.029799801358818743,0.0
2024-01-29,BTC_USD,validacion,DQN,1,1,-0.0077837449899358,43288.24609375,-0.007753530092744002,0.0
2024-01-30,BTC_USD,validacion,DQN,1,1,-0.0086515528090469,42952.609375,-0.008614235820219009,0.0
2024-01-31,BTC_USD,validacion,DQN,1,0,0.0115148902942397,42582.60546875,-0.0075,1.0
2024-02-01,BTC_USD,validacion,DQN,1,0,0.0025523745302443,43075.7734375,0.0,0.0
2024-02-02,BTC_USD,validacion,DQN,1,0,0.0017617075316479,43185.859375,0.0,0.0
2024-02-05,BTC_USD,validacion,DQN,1,0,0.0099368047086992,42658.66796875,0.0,0.0
2024-02-06,BTC_USD,validacion,DQN,1,0,0.0282286462102806,43084.671875,0.0,0.0
2024-02-07,BTC_USD,validacion,DQN,1,0,0.0219456712821148,44318.22265625,0.0,0.0
2024-02-08,BTC_USD,validacion,DQN,1,0,0.0399329954084116,45301.56640625,0.0,0.0
2024-02-09,BTC_USD,validacion,DQN,1,1,0.0338814785316512,47147.19921875,0.026961993507690407,1.0
2024-02-12,BTC_USD,validacion,DQN,1,1,-0.0043285887601175,49958.22265625,-0.004319233922406293,0.0
2024-02-13,BTC_USD,validacion,DQN,1,1,0.0410468495104089,49742.44140625,0.04190091694992911,0.0
2024-02-14,BTC_USD,validacion,DQN,1,1,0.0021560092291083,51826.6953125,0.002158335088230516,0.0
2024-02-15,BTC_USD,validacion,DQN,1,1,0.0042584326097615,51938.5546875,0.004267512618200289,0.0
2024-02-16,BTC_USD,validacion,DQN,1,1,0.0097196793373194,52160.203125,0.009767068832988874,0.0
2024-02-20,BTC_USD,validacion,DQN,1,1,-0.0085609043152299,52284.875,-0.008524364120598933,0.0
2024-02-21,BTC_USD,validacion,DQN,1,1,-0.0103585476400142,51839.1796875,-0.010305082651198054,0.0
2024-02-22,BTC_USD,validacion,DQN,1,1,-0.0112318061155125,51304.97265625,-0.011168964874795387,0.0
2024-02-23,BTC_USD,validacion,DQN,1,1,0.0525111876569454,50731.94921875,0.05391435284481114,0.0
2024-02-26,BTC_USD,validacion,DQN,1,1,0.0459362164404731,54522.40234375,0.047007626953800175,0.0
2024-02-27,BTC_USD,validacion,DQN,1,1,0.0906952929770428,57085.37109375,0.0949353199412474,0.0
2024-02-28,BTC_USD,validacion,DQN,1,1,-0.0211224142700197,62504.7890625,-0.02090089846865479,0.0
2024-02-29,BTC_USD,validacion,DQN,1,1,0.0200954657884248,61198.3828125,0.020298739001094468,0.0
2024-03-01,BTC_USD,validacion,DQN,1,1,0.0785670808490068,62440.6328125,0.08173591649219114,0.0
2024-03-04,BTC_USD,validacion,DQN,1,1,-0.0685829818149203,68330.4140625,-0.06628402455760392,0.0
2024-03-05,BTC_USD,validacion,DQN,1,1,0.0354997002008663,63801.19921875,0.03613733749494204,0.0
2024-03-06,BTC_USD,validacion,DQN,1,1,0.0123081400525153,66106.8046875,0.012384196927533465,0.0
2024-03-07,BTC_USD,validacion,DQN,1,0,0.0203313122369879,66925.484375,-0.0075,1.0
2024-03-08,BTC_USD,validacion,DQN,1,0,0.0439922985827462,68300.09375,0.0,0.0
2024-03-11,BTC_USD,validacion,DQN,1,1,-0.0089498360493478,72123.90625,-0.016409905479502506,1.0
2024-03-12,BTC_USD,validacion,DQN,1,0,0.0221668990640754,71481.2890625,-0.0075,1.0
2024-03-13,BTC_USD,validacion,DQN,1,1,-0.0233524614583823,73083.5,-0.0305819028918976,1.0
2024-03-14,BTC_USD,validacion,DQN,1,1,-0.0283089232920005,71396.59375,-0.02791198021964452,0.0
2024-03-15,BTC_USD,validacion,DQN,1,1,-0.0123885075543686,69403.7734375,-0.012312085903586872,0.0
2024-03-18,BTC_USD,validacion,DQN,1,1,-0.0871207318570082,67548.59375,-0.08343356981432345,0.0
2024-03-19,BTC_USD,validacion,DQN,1,1,0.092510852968774,61912.7734375,0.09692504638897832,0.0
2024-03-20,BTC_USD,validacion,DQN,1,1,-0.0363186742262133,67913.671875,-0.03566706353999503,0.0
2024-03-21,BTC_USD,validacion,DQN,1,0,-0.0264984466521593,65491.390625,-0.0075,1.0
2024-03-22,BTC_USD,validacion,DQN,1,0,0.0397250476948794,63778.76171875,0.0,0.0
2024-03-25,BTC_USD,validacion,DQN,1,0,0.000414778606564,69958.8125,0.0,0.0
2024-03-26,BTC_USD,validacion,DQN,1,1,-0.0076374445429517,69987.8359375,-0.015108353371227495,1.0
2024-03-27,BTC_USD,validacion,DQN,1,1,0.0183971899718808,69455.34375,0.018567460837021585,0.0
2024-03-28,BTC_USD,validacion,DQN,1,1,-0.0231370023332579,70744.953125,-0.02287139429619193,0.0
2024-04-01,BTC_USD,validacion,DQN,1,1,-0.0629909043698857,69702.1484375,-0.06104798598949211,0.0
2024-04-02,BTC_USD,validacion,DQN,1,0,0.0081237430733199,65446.97265625,-0.0075,1.0
2024-04-03,BTC_USD,validacion,DQN,1,0,0.0375988627118614,65980.8125,0.0,0.0
2024-04-04,BTC_USD,validacion,DQN,1,0,-0.0098456304182885,68508.84375,-0.0,0.0
2024-04-05,BTC_USD,validacion,DQN,1,1,0.0321857940970219,67837.640625,0.025209358784746005,1.0
2024-04-08,BTC_USD,validacion,DQN,1,1,-0.0354137612037884,71631.359375,-0.034794031158228315,0.0
2024-04-09,BTC_USD,validacion,DQN,1,1,0.0207393012425347,69139.015625,0.02095585501764225,0.0
2024-04-10,BTC_USD,validacion,DQN,1,1,-0.007497782584512,70587.8828125,-0.007469744331340441,0.0
2024-04-11,BTC_USD,validacion,DQN,1,1,-0.0417489701814346,70060.609375,-0.04088948430588772,0.0
2024-04-12,BTC_USD,validacion,DQN,1,0,-0.0358109994965086,67195.8671875,-0.0075,1.0
2024-04-15,BTC_USD,validacion,DQN,1,0,0.0060619201772289,63426.2109375,0.0,0.0
2024-04-16,BTC_USD,validacion,DQN,1,0,-0.0405395853499448,63811.86328125,-0.0,0.0
2024-04-17,BTC_USD,validacion,DQN,1,0,0.0358412020861476,61276.69140625,0.0,0.0
2024-04-18,BTC_USD,validacion,DQN,1,0,0.0051951428769122,63512.75390625,0.0,0.0
2024-04-19,BTC_USD,validacion,DQN,1,1,0.0290089017592759,63843.5703125,0.02193375820585013,1.0
2024-04-22,BTC_USD,validacion,DQN,1,1,-0.0064603984899146,66837.6796875,-0.006439574982440518,0.0
2024-04-23,BTC_USD,validacion,DQN,1,0,-0.0326063013162719,66407.2734375,-0.0075,1.0
2024-04-24,BTC_USD,validacion,DQN,1,0,0.0031812827691917,64276.8984375,0.0,0.0
2024-04-25,BTC_USD,validacion,DQN,1,0,-0.011328935219016,64481.70703125,-0.0,0.0
2024-04-26,BTC_USD,validacion,DQN,1,0,0.0114670917875564,63755.3203125,0.0,0.0
2024-04-29,BTC_USD,validacion,DQN,1,0,-0.0514946297165421,63841.12109375,-0.0,0.0
2024-04-30,BTC_USD,validacion,DQN,1,0,-0.0400899234806571,60636.85546875,-0.0,0.0
2024-05-01,BTC_USD,validacion,DQN,1,0,0.0148143925496977,58254.01171875,0.0,0.0
2024-05-02,BTC_USD,validacion,DQN,1,0,0.0617572064982481,59123.43359375,0.0,0.0
2024-05-03,BTC_USD,validacion,DQN,1,1,-0.0136673647637241,62889.8359375,-0.02107439038748852,1.0
2024-05-06,BTC_USD,validacion,DQN,1,0,-0.0131819299956466,63161.94921875,-0.0075,1.0
2024-05-07,BTC_USD,validacion,DQN,1,0,-0.0185699862584938,62334.81640625,-0.0,0.0
2024-05-08,BTC_USD,validacion,DQN,1,0,0.029977308604179,61187.94140625,0.0,0.0
2024-05-09,BTC_USD,validacion,DQN,1,1,-0.0364564546354889,63049.9609375,-0.043299920573899996,1.0
2024-05-10,BTC_USD,validacion,DQN,1,1,0.0233714942378763,60792.77734375,0.02364674778868369,0.0
2024-05-13,BTC_USD,validacion,DQN,1,1,-0.0216740381115793,62901.44921875,-0.021440843939220095,0.0
2024-05-14,BTC_USD,validacion,DQN,1,0,0.0738042976614984,61552.7890625,-0.0075,1.0
2024-05-15,BTC_USD,validacion,DQN,1,1,-0.0157557243971512,66267.4921875,-0.023132252286218333,1.0
2024-05-16,BTC_USD,validacion,DQN,1,1,0.0275228349050477,65231.58203125,0.027905086954321583,0.0
2024-05-17,BTC_USD,validacion,DQN,1,1,0.0751090888252983,67051.875,0.07800174241430351,0.0
2024-05-20,BTC_USD,validacion,DQN,1,1,-0.0185288571822953,71448.1953125,-0.018358253231772304,0.0
2024-05-21,BTC_USD,validacion,DQN,1,1,-0.0145658695101849,70136.53125,-0.014460300422969547,0.0
2024-05-22,BTC_USD,validacion,DQN,1,1,-0.0174065965877577,69122.3359375,-0.01725597697650869,0.0
2024-05-23,BTC_USD,validacion,DQN,1,1,0.0087433946680479,67929.5625,0.008781729788116938,0.0
2024-05-24,BTC_USD,validacion,DQN,1,1,-0.0159539990459575,68526.1015625,-0.015827408107827193,0.0
2024-05-28,BTC_USD,validacion,DQN,1,1,-0.0105705290938477,68296.21875,-0.010514857383667357,0.0
2024-05-29,BTC_USD,validacion,DQN,1,1,0.0115770099062721,67578.09375,0.011644282841286746,0.0
2024-05-30,BTC_USD,validacion,DQN,1,1,-0.0128604927708056,68364.9921875,-0.0127781500011598,0.0
2024-05-31,BTC_USD,validacion,DQN,1,1,0.0154251386581295,67491.4140625,0.01554472017208988,0.0
2024-06-03,BTC_USD,validacion,DQN,1,1,0.0253002252489253,68804.78125,0.0256229922248316,0.0
2024-06-04,BTC_USD,validacion,DQN,1,1,0.0072722178166028,70567.765625,0.007298724608017596,0.0
2024-06-05,BTC_USD,validacion,DQN,1,1,-0.0045918902720176,71082.8203125,-0.004581363662391543,0.0
2024-06-06,BTC_USD,validacion,DQN,1,1,-0.020194557079892,70757.1640625,-0.01999201273457609,0.0
2024-06-07,BTC_USD,validacion,DQN,1,1,-0.0019504270460231,69342.5859375,-0.0019485261992140184,0.0
2024-06-10,BTC_USD,validacion,DQN,1,1,-0.0318673749178795,69512.28125,-0.031364961137712505,0.0
2024-06-11,BTC_USD,validacion,DQN,1,1,0.013412234174301,67332.03125,0.013502581655740578,0.0
2024-06-12,BTC_USD,validacion,DQN,1,1,-0.0219981554211618,68241.1875,-0.021757960505889483,0.0
2024-06-13,BTC_USD,validacion,DQN,1,1,-0.0112273344053877,66756.3984375,-0.01116454309915746,0.0
2024-06-14,BTC_USD,validacion,DQN,1,0,-0.0022346697987336,66011.09375,-0.0075,1.0
2024-06-17,BTC_USD,validacion,DQN,1,0,-0.020505771883152,66490.296875,-0.0,0.0
2024-06-18,BTC_USD,validacion,DQN,1,0,-0.0020285342777122,65140.74609375,-0.0,0.0
2024-06-20,BTC_USD,validacion,DQN,1,1,-0.0113626640759909,64828.65625,-0.01879835282140358,1.0
2024-06-21,BTC_USD,validacion,DQN,1,0,-0.0470429339934126,64096.19921875,-0.0075,1.0
2024-06-24,BTC_USD,validacion,DQN,1,1,0.0250209785898575,60277.4140625,0.017836630415439817,1.0
2024-06-25,BTC_USD,validacion,DQN,1,0,-0.0162031982640604,61804.640625,-0.0075,1.0
2024-06-26,BTC_USD,validacion,DQN,1,1,0.0129645478634577,60811.27734375,0.005548951973404933,1.0
2024-06-27,BTC_USD,validacion,DQN,1,1,-0.0210738120086118,61604.80078125,-0.020853310881755124,0.0
2024-06-28,BTC_USD,validacion,DQN,1,1,0.0027672625269042,60320.13671875,0.0027710949321256956,0.0
2024-07-01,BTC_USD,validacion,DQN,1,1,-0.0131801760562906,62851.98046875,-0.0130936978852905,0.0
2024-07-02,BTC_USD,validacion,DQN,1,1,-0.0303632025066165,62029.015625,-0.029906870700884085,0.0
2024-07-03,BTC_USD,validacion,DQN,1,1,-0.005549607840752,60173.921875,-0.005534237213954031,0.0
2024-07-05,BTC_USD,validacion,DQN,1,0,0.015210533790654,56662.375,-0.0075,1.0
2024-07-08,BTC_USD,validacion,DQN,1,0,0.0227379641121488,56705.09765625,0.0,0.0
2024-07-09,BTC_USD,validacion,DQN,1,0,-0.0046086733698468,58009.2265625,-0.0,0.0
2024-07-10,BTC_USD,validacion,DQN,1,1,-0.0069092459782688,57742.49609375,-0.01438543201534774,1.0
2024-07-11,BTC_USD,validacion,DQN,1,1,0.0096239845581041,57344.9140625,0.009670444019596849,0.0
2024-07-12,BTC_USD,validacion,DQN,1,1,0.0649986203949803,57899.46484375,0.06715755212726134,0.0
2024-07-15,BTC_USD,validacion,DQN,1,1,0.0034931297826731,64870.15234375,0.003499237870556189,0.0
2024-07-16,BTC_USD,validacion,DQN,1,0,-0.0151432424548232,65097.1484375,-0.0075,1.0
2024-07-17,BTC_USD,validacion,DQN,1,0,-0.0022597141603525,64118.79296875,-0.0,0.0
2024-07-18,BTC_USD,validacion,DQN,1,0,0.0418794201096355,63974.06640625,0.0,0.0
2024-07-19,BTC_USD,validacion,DQN,1,0,-0.0083877666901128,66710.15625,-0.0,0.0
2024-07-22,BTC_USD,validacion,DQN,1,0,-0.0248315035462847,67585.25,-0.0,0.0
2024-07-23,BTC_USD,validacion,DQN,1,1,-0.008462196557576,65927.671875,-0.01592649295357055,1.0
2024-07-24,BTC_USD,validacion,DQN,1,1,0.0061776136799459,65372.1328125,0.006196734488713886,0.0
2024-07-25,BTC_USD,validacion,DQN,1,1,0.0319399921931968,65777.2265625,0.03245554805311714,0.0
2024-07-26,BTC_USD,validacion,DQN,1,1,-0.0212622456640866,67912.0625,-0.021037797689324067,0.0
2024-07-29,BTC_USD,validacion,DQN,1,1,-0.0093053462306732,66819.9140625,-0.009262185475442365,0.0
2024-07-30,BTC_USD,validacion,DQN,1,1,-0.0241834505774866,66201.015625,-0.023893373992326748,0.0
2024-07-31,BTC_USD,validacion,DQN,1,1,0.0113598461110431,64619.25,0.01142461418230635,0.0
2024-08-01,BTC_USD,validacion,DQN,1,1,-0.0622170138648715,65357.5,-0.06032105869640056,0.0
2024-08-02,BTC_USD,validacion,DQN,1,0,-0.0736319858212006,61415.06640625,-0.0075,1.0
2024-08-05,BTC_USD,validacion,DQN,1,1,0.0371384650991169,53991.45703125,0.030336715053227624,1.0
2024-08-06,BTC_USD,validacion,DQN,1,0,-0.0181319456214236,56034.31640625,-0.0075,1.0
2024-08-07,BTC_USD,validacion,DQN,1,0,0.1146158574329579,55027.4609375,0.0,0.0
2024-08-08,BTC_USD,validacion,DQN,1,1,-0.0135416335526674,61710.13671875,-0.020950358103773367,1.0
2024-08-09,BTC_USD,validacion,DQN,1,1,0.0107565996406079,60880.11328125,0.010814659848586247,0.0
2024-08-12,BTC_USD,validacion,DQN,1,1,0.020924539277115,59354.515625,0.02114499239079578,0.0
2024-08-13,BTC_USD,validacion,DQN,1,1,-0.0313783013916643,60609.56640625,-0.0308911115194338,0.0
2024-08-14,BTC_USD,validacion,DQN,1,1,-0.0202448620971359,58737.26953125,-0.02004131081329389,0.0
2024-08-15,BTC_USD,validacion,DQN,1,1,0.0229114301013426,57560.09765625,0.023175912946963913,0.0
2024-08-16,BTC_USD,validacion,DQN,1,0,0.017113663556006,58894.10546875,-0.0075,1.0
2024-08-19,BTC_USD,validacion,DQN,1,0,-0.0081120246047573,59493.453125,-0.0,0.0
2024-08-20,BTC_USD,validacion,DQN,1,1,0.0359874877747518,59012.79296875,0.029142875700614468,1.0
2024-08-21,BTC_USD,validacion,DQN,1,1,-0.0130521141055434,61175.19140625,-0.012967304646127336,0.0
2024-08-22,BTC_USD,validacion,DQN,1,0,0.0596666777899252,60381.9140625,-0.0075,1.0
2024-08-23,BTC_USD,validacion,DQN,1,1,-0.0228425120791344,64094.35546875,-0.030083597070127675,1.0
2024-08-26,BTC_USD,validacion,DQN,1,1,-0.0551928775609079,62880.66015625,-0.05369739018896721,0.0
2024-08-27,BTC_USD,validacion,DQN,1,1,-0.0080402145092669,59504.1328125,-0.00800797843742204,0.0
2024-08-28,BTC_USD,validacion,DQN,1,1,0.0060896567427389,59027.625,0.006108236397788141,0.0
2024-08-29,BTC_USD,validacion,DQN,1,1,-0.0045347886200276,59388.1796875,-0.004524521990973808,0.0
2024-08-30,BTC_USD,validacion,DQN,1,1,-0.0288574422367031,59119.4765625,-0.028445042703611555,0.0
2024-09-03,BTC_USD,validacion,DQN,1,0,0.0093675489668366,57431.0234375,-0.0075,1.0
2024-09-04,BTC_USD,validacion,DQN,1,0,-0.0317387301454916,57971.5390625,-0.0,0.0
2024-09-05,BTC_USD,validacion,DQN,1,0,-0.0401788599055401,56160.48828125,-0.0,0.0
2024-09-06,BTC_USD,validacion,DQN,1,0,0.0389455136654467,53948.75390625,0.0,0.0
2024-09-09,BTC_USD,validacion,DQN,1,1,0.0109739551593939,57019.53515625,0.003534389872275709,1.0
2024-09-10,BTC_USD,validacion,DQN,1,1,-0.005314110423381,57648.7109375,-0.00530001551693414,0.0
2024-09-11,BTC_USD,validacion,DQN,1,1,0.0135766976294007,57343.171875,0.013669279499548083,0.0
2024-09-12,BTC_USD,validacion,DQN,1,1,0.0411907229072504,58127.01171875,0.04205082955798245,0.0
2024-09-13,BTC_USD,validacion,DQN,1,1,-0.0168749516561809,60571.30078125,-0.016733367188517846,0.0
2024-09-16,BTC_USD,validacion,DQN,1,1,0.0357170886607077,58192.5078125,0.036362606279454146,0.0
2024-09-17,BTC_USD,validacion,DQN,1,1,0.0219943305683947,60308.5390625,0.022237988945646915,0.0
2024-09-18,BTC_USD,validacion,DQN,1,0,0.0207211190539162,61649.6796875,-0.0075,1.0
2024-09-19,BTC_USD,validacion,DQN,1,0,0.0040040116474054,62940.45703125,0.0,0.0
2024-09-20,BTC_USD,validacion,DQN,1,0,-0.0050230676430797,63192.9765625,-0.0,0.0
2024-09-23,BTC_USD,validacion,DQN,1,1,0.0152342441721866,63329.80078125,0.007850876787185908,1.0
2024-09-24,BTC_USD,validacion,DQN,1,1,-0.0181859645588886,64301.96875,-0.018021597802944357,0.0
2024-09-25,BTC_USD,validacion,DQN,1,1,0.031764030655624,63143.14453125,0.03227389157015188,0.0
2024-09-26,BTC_USD,validacion,DQN,1,1,0.0093096296486782,65181.01953125,0.009353099040706418,0.0
2024-09-27,BTC_USD,validacion,DQN,1,1,-0.035762477049568,65790.6640625,-0.0351305550949797,0.0
2024-09-30,BTC_USD,validacion,DQN,1,1,-0.0401529704172501,63329.5,-0.03935752196843485,0.0
2024-10-01,BTC_USD,validacion,DQN,1,0,-0.0033625289659382,60837.0078125,-0.0075,1.0
2024-10-02,BTC_USD,validacion,DQN,1,1,0.0020860853737759,60632.78515625,-0.005411737236320258,1.0
2024-10-03,BTC_USD,validacion,DQN,1,1,0.0213002835593871,60759.40234375,0.021528753876634363,0.0
2024-10-04,BTC_USD,validacion,DQN,1,0,-0.009312611593072,62067.4765625,-0.0075,1.0
2024-10-07,BTC_USD,validacion,DQN,1,0,-0.0016835665376192,62236.66015625,-0.0,0.0
2024-10-08,BTC_USD,validacion,DQN,1,0,-0.0252611554684642,62131.96875,-0.0,0.0
2024-10-09,BTC_USD,validacion,DQN,1,0,-0.0050903669759527,60582.1015625,-0.0,0.0
2024-10-10,BTC_USD,validacion,DQN,1,0,0.0353784793604471,60274.5,0.0,0.0
2024-10-11,BTC_USD,validacion,DQN,1,1,0.0495805492882901,62445.08984375,0.04333023243326011,1.0
2024-10-14,BTC_USD,validacion,DQN,1,1,0.0149526424220397,66046.125,0.015064992457922387,0.0
2024-10-15,BTC_USD,validacion,DQN,1,1,0.0084901085474491,67041.109375,0.008526251733136507,0.0
2024-10-16,BTC_USD,validacion,DQN,1,1,-0.0031535287872272,67612.71875,-0.0031485616380424308,0.0
2024-10-17,BTC_USD,validacion,DQN,1,1,0.0150048970496654,67399.8359375,0.01511803568698418,0.0
2024-10-18,BTC_USD,validacion,DQN,1,1,-0.0239632629213024,68418.7890625,-0.023678423698327983,0.0
2024-10-21,BTC_USD,validacion,DQN,1,1,-9.56779931777652e-05,67367.8515625,-9.567341618454961e-05,0.0
2024-10-22,BTC_USD,validacion,DQN,1,1,-0.0138904382136989,67361.40625,-0.013794411210053915,0.0
2024-10-23,BTC_USD,validacion,DQN,1,1,0.0256915479674531,66432.1953125,0.026024420341181857,0.0
2024-10-24,BTC_USD,validacion,DQN,1,1,-0.0225321334727949,68161.0546875,-0.02228018084465613,0.0
2024-10-25,BTC_USD,validacion,DQN,1,1,0.0287092151025569,66642.4140625,0.02912529686772195,0.0
2024-10-28,BTC_USD,validacion,DQN,1,1,0.0394465905777621,69907.7578125,0.04023493905417538,0.0
2024-10-29,BTC_USD,validacion,DQN,1,1,-0.0052523634181871,72720.4921875,-0.005238593875544203,0.0
2024-10-30,BTC_USD,validacion,DQN,1,1,-0.0298062208969249,72339.5390625,-0.029366396164960347,0.0
2024-10-31,BTC_USD,validacion,DQN,1,1,-0.0104901612367784,70215.1875,-0.01043533138752923,0.0
2024-11-01,BTC_USD,validacion,DQN,1,1,-0.0136156113622657,69482.46875,-0.013523338185854248,0.0
2024-11-04,BTC_USD,validacion,DQN,1,0,0.0225721124909319,67811.5078125,-0.0075,1.0
2024-11-05,BTC_USD,validacion,DQN,1,1,0.086669031268464,69359.5625,0.08303568676993892,1.0
2024-11-06,BTC_USD,validacion,DQN,1,0,0.0035076496874788,75639.078125,-0.0075,1.0
2024-11-07,BTC_USD,validacion,DQN,1,1,0.0084043233393163,75904.859375,0.0009397388095418215,1.0
2024-11-08,BTC_USD,validacion,DQN,1,1,0.0973401431249626,76545.4765625,0.10223522760015431,0.0
2024-11-11,BTC_USD,validacion,DQN,1,1,-0.0084420662691067,88701.484375,-0.008406532091926912,0.0
2024-11-12,BTC_USD,validacion,DQN,1,0,0.0294448504877614,87955.8125,-0.0075,1.0
2024-11-13,BTC_USD,validacion,DQN,1,0,-0.0374969223188113,90584.1640625,-0.0,0.0
2024-11-14,BTC_USD,validacion,DQN,1,1,0.0428021182914262,87250.4296875,0.03623133907381364,1.0
2024-11-15,BTC_USD,validacion,DQN,1,1,0.0077254654060753,91066.0078125,0.007755383808848143,0.0
2024-11-18,BTC_USD,prueba,DQN,1,1,0.0196975431836517,90542.640625,0.012392819836786223,1.0
2024-11-19,BTC_USD,prueba,DQN,1,1,0.0213814449984325,92343.7890625,0.021611665984912744,0.0
2024-11-20,BTC_USD,prueba,DQN,1,1,0.0432046373822123,94339.4921875,0.04415154542830892,0.0
2024-11-21,BTC_USD,prueba,DQN,1,1,0.0049917220950611,98504.7265625,0.005004201495724484,0.0
2024-11-22,BTC_USD,prueba,DQN,1,0,-0.0514096372932904,98997.6640625,-0.0075,1.0
2024-11-25,BTC_USD,prueba,DQN,1,1,-0.012069852534281,93102.296875,-0.01949730404073339,1.0
2024-11-26,BTC_USD,prueba,DQN,1,1,0.0423288133049568,91985.3203125,0.04323745271515371,0.0
2024-11-27,BTC_USD,prueba,DQN,1,1,0.0187361629072075,95962.53125,0.018912786163713027,0.0
2024-11-29,BTC_USD,prueba,DQN,1,1,-0.0146471197983608,97461.5234375,-0.014540372554583037,0.0
2024-12-02,BTC_USD,prueba,DQN,1,1,0.0014266034685602,95865.3046875,0.0014276215513643795,0.0
2024-12-03,BTC_USD,prueba,DQN,1,0,0.0284083108720061,96002.1640625,-0.0075,1.0
2024-12-04,BTC_USD,prueba,DQN,1,0,-0.0222668653122218,98768.53125,-0.0,0.0
2024-12-05,BTC_USD,prueba,DQN,1,0,0.0338648017678091,96593.5703125,0.0,0.0
2024-12-06,BTC_USD,prueba,DQN,1,0,-0.0382925034662132,99920.7109375,-0.0,0.0
2024-12-09,BTC_USD,prueba,DQN,1,1,-0.0078027935539879,97432.71875,-0.015272430783165423,1.0
2024-12-10,BTC_USD,prueba,DQN,1,1,0.0454729495707632,96675.4296875,0.04652269534294644,0.0
